DB00057,1,2,0.0,0.0,1,61.0,6268.0,9708.0,1666.0,1971.0
DB00058,1,2,0.0,0.0,1,59.0,2001.0,3130.0,514.0,601.0
DB00059,1,2,0.0,0.0,1,0.0,1377.0,2208.0,382.0,442.0
DB00060,1,2,0.0,0.0,1,0.0,908.0,1408.0,246.0,252.0
DB00061,1,2,0.0,0.0,1,0.0,1821.0,2834.0,484.0,552.0
DB00062,1,3,0.0,0.0,1,0.0,2936.0,4624.0,786.0,889.0
DB00063,1,2,0.0,0.0,1,0.0,35.0,49.0,11.0,9.0
DB00065,1,2,0.0,0.0,1,61.0,6428.0,9912.0,1694.0,1987.0
DB00066,1,2,0.0,0.0,1,55.0,975.0,1513.0,267.0,304.0
DB00067,2,3,2140.46,2138.869561874,0,0.0,0.0,0.0,0.0,0.0
DB00068,1,2,0.0,0.0,1,0.0,908.0,1408.0,246.0,253.0
DB00069,1,2,0.0,0.0,1,61.0,860.0,1353.0,227.0,255.0
DB00070,1,2,0.0,0.0,1,0.0,2455.0,3775.0,617.0,704.0
DB00071,1,2,0.0,0.0,1,0.0,257.0,387.0,65.0,76.0
DB00072,1,3,0.0,0.0,1,61.0,6470.0,10012.0,1726.0,2013.0
DB00073,1,2,0.0,0.0,1,61.0,6416.0,9874.0,1688.0,1987.0
DB00074,1,2,0.0,0.0,1,61.0,6378.0,9844.0,1698.0,1997.0
DB00075,1,2,0.0,0.0,1,61.0,6460.0,9946.0,1720.0,2043.0
DB00076,1,2,0.0,0.0,1,61.0,2085.0,3223.0,553.0,672.0
DB00078,1,2,0.0,0.0,1,61.0,6382.0,9830.0,1672.0,1979.0
DB00080,2,3,1620.693,1619.71036644,0,0.0,0.0,0.0,0.0,0.0
DB00081,1,2,0.0,0.0,1,61.0,6416.0,9874.0,1688.0,1987.0
DB00082,1,2,0.0,0.0,1,76.0,990.0,1532.0,262.0,300.0
DB00083,1,3,0.0,0.0,1,85.0,6760.0,10447.0,1743.0,2010.0
DB00085,1,3,0.0,0.0,1,48.0,0.0,0.0,0.0,0.0
DB00086,1,2,0.0,0.0,1,0.0,2100.0,3278.0,566.0,669.0
DB00087,1,2,0.0,0.0,1,61.0,6468.0,10066.0,1732.0,2005.0
DB00088,1,2,0.0,0.0,1,0.0,2532.0,3854.0,672.0,711.0
DB00089,1,2,0.0,0.0,1,61.0,0.0,0.0,0.0,0.0
DB00090,1,2,0.0,0.0,1,0.0,3160.0,4848.0,898.0,881.0
DB00091,2,3,1202.635,1201.841368058,1,148.0,0.0,0.0,0.0,0.0
DB00092,1,2,0.0,0.0,1,0.0,2306.0,3594.0,610.0,694.0
DB00093,2,3,1040.219,1039.436791367,1,222.0,0.0,0.0,0.0,0.0
DB00094,1,2,0.0,0.0,1,55.0,42.0,65.0,11.0,12.0
DB00095,1,2,0.0,0.0,1,61.0,0.0,0.0,0.0,0.0
DB00097,1,3,0.0,0.0,1,55.0,1105.0,1770.0,318.0,336.0
DB00098,1,2,0.0,0.0,1,61.0,0.0,0.0,0.0,0.0
DB00099,1,2,0.0,0.0,1,4.0,845.0,1343.0,223.0,243.0
DB00100,1,2,0.0,0.0,1,54.0,2041.0,3136.0,558.0,641.0
DB00102,1,2,0.0,0.0,1,0.0,532.0,892.0,162.0,153.0
DB00103,1,2,0.0,0.0,1,0.0,2029.0,3080.0,544.0,587.0
DB00104,2,3,1019.25,1018.440480713,1,153.0,0.0,0.0,0.0,0.0
DB00105,1,2,0.0,0.0,1,61.0,860.0,1353.0,229.0,255.0
DB00106,2,3,1416.09,1414.6840715,1,0.0,0.0,0.0,0.0,0.0
DB00107,1,2,0.0,0.0,1,192.0,43.0,66.0,12.0,12.0
DB00108,1,2,0.0,0.0,1,61.0,0.0,0.0,0.0,0.0
DB00109,1,3,0.0,0.0,1,0.0,204.0,301.0,51.0,0.0
DB00110,1,2,0.0,0.0,1,61.0,0.0,0.0,0.0,0.0
DB00111,1,2,0.0,0.0,1,61.0,6332.0,9808.0,1678.0,1989.0
DB00112,1,2,0.0,0.0,1,61.0,6538.0,10034.0,1716.0,2033.0
DB00113,1,2,0.0,0.0,1,61.0,6398.0,9900.0,1714.0,1995.0
DB00114,2,3,247.1419,247.024573569,1,255.0,0.0,0.0,0.0,0.0
DB00115,2,3,1355.3652,1354.5674053,1,300.0,0.0,0.0,0.0,0.0
DB00116,2,3,445.4292,445.170981503,1,0.0,0.0,0.0,0.0,0.0
DB00117,2,3,155.1546,155.069476547,1,287.0,0.0,0.0,0.0,0.0
DB00118,2,3,398.44,398.137239006,1,0.0,0.0,0.0,0.0,0.0
DB00119,2,2,88.0621,88.016043994,1,13.0,0.0,0.0,0.0,0.0
DB00120,2,3,165.1891,165.078978601,1,283.0,0.0,0.0,0.0,0.0
DB00121,2,3,244.311,244.088163078,1,232.0,0.0,0.0,0.0,0.0
DB00122,2,2,104.1708,104.107539075,1,244.0,0.0,0.0,0.0,0.0
DB00123,2,3,146.1876,146.105527702,1,224.0,0.0,0.0,0.0,0.0
DB00125,2,3,174.201,174.111675712,1,244.0,0.0,0.0,0.0,0.0
DB00126,2,3,176.1241,176.032087988,1,191.0,0.0,0.0,0.0,0.0
DB00127,2,3,202.3402,202.215746852,1,29.0,0.0,0.0,0.0,0.0
DB00128,2,3,133.1027,133.037507717,1,270.0,0.0,0.0,0.0,0.0
DB00129,2,3,132.161,132.089877638,1,140.0,0.0,0.0,0.0,0.0
DB00130,2,3,146.1445,146.069142196,1,185.0,0.0,0.0,0.0,0.0
DB00131,2,3,347.2212,347.063084339,1,195.0,0.0,0.0,0.0,0.0
DB00132,2,2,278.4296,278.224580204,1,16.0,0.0,0.0,0.0,0.0
DB00133,2,3,105.0926,105.042593095,1,228.0,0.0,0.0,0.0,0.0
DB00134,2,3,149.211,149.051049291,1,283.0,0.0,0.0,0.0,0.0
DB00135,2,3,181.1885,181.073893223,1,343.0,0.0,0.0,0.0,0.0
DB00136,2,3,416.6365,416.329045274,1,113.0,0.0,0.0,0.0,0.0
DB00137,2,2,568.886,568.428031043,1,196.0,0.0,0.0,0.0,0.0
DB00138,2,3,240.3,240.023848262,1,260.0,0.0,0.0,0.0,0.0
DB00139,2,3,118.088,118.02660868,1,188.0,0.0,0.0,0.0,0.0
DB00140,2,3,376.3639,376.138284392,1,280.0,0.0,0.0,0.0,0.0
DB00141,2,3,221.2078,221.089937217,1,205.0,0.0,0.0,0.0,0.0
DB00142,2,3,147.1293,147.053157781,1,224.0,0.0,0.0,0.0,0.0
DB00143,2,3,307.323,307.083805981,1,195.0,0.0,0.0,0.0,0.0
DB00144,2,3,792.089,791.567634842,0,0.0,0.0,0.0,0.0,0.0
DB00145,2,3,75.0666,75.032028409,1,262.0,0.0,0.0,0.0,0.0
DB00146,2,3,400.6371,400.334130652,1,0.0,0.0,0.0,0.0,0.0
DB00147,2,3,167.162,167.058243159,1,165.0,0.0,0.0,0.0,0.0
DB00148,2,3,131.1332,131.069476547,1,255.0,0.0,0.0,0.0,0.0
DB00149,2,3,131.1729,131.094628665,1,293.0,0.0,0.0,0.0,0.0
DB00150,2,3,204.2252,204.089877638,1,290.0,0.0,0.0,0.0,0.0
DB00151,2,3,121.158,121.019749163,1,240.0,0.0,0.0,0.0,0.0
DB00152,2,3,265.355,265.112306876,1,248.0,0.0,0.0,0.0,0.0
DB00153,2,3,396.6484,396.33921603,1,115.0,0.0,0.0,0.0,0.0
DB00154,2,3,306.4828,306.255880332,1,0.0,0.0,0.0,0.0,0.0
DB00155,2,3,175.1857,175.095691297,1,235.0,0.0,0.0,0.0,0.0
DB00156,2,3,119.1192,119.058243159,1,256.0,0.0,0.0,0.0,0.0
DB00157,2,3,665.441,665.124771695,1,140.0,0.0,0.0,0.0,0.0
DB00158,2,3,441.3975,441.139681375,1,0.0,0.0,0.0,0.0,0.0
DB00159,2,2,302.451,302.224580204,1,0.0,0.0,0.0,0.0,0.0
DB00160,2,3,89.0932,89.047678473,1,300.0,0.0,0.0,0.0,0.0
DB00161,2,3,117.1463,117.078978601,1,315.0,0.0,0.0,0.0,0.0
DB00162,2,3,286.4516,286.229665582,1,63.0,0.0,0.0,0.0,0.0
DB00163,2,3,430.7061,430.381080844,1,3.0,0.0,0.0,0.0,0.0
DB00165,2,3,169.1778,169.073893223,1,159.0,0.0,0.0,0.0,0.0
DB00166,2,3,206.326,206.043521072,1,60.0,0.0,0.0,0.0,0.0
DB00167,2,3,131.1729,131.094628665,1,285.0,0.0,0.0,0.0,0.0
DB00168,2,3,294.3031,294.121571696,1,190.0,0.0,0.0,0.0,0.0
DB00169,2,3,384.6377,384.33921603,1,84.0,0.0,0.0,0.0,0.0
DB00170,2,3,172.18,172.0524295,1,107.0,0.0,0.0,0.0,0.0
DB00171,2,3,507.181,506.995745159,1,176.0,0.0,0.0,0.0,0.0
DB00172,2,3,115.1305,115.063328537,1,221.0,0.0,0.0,0.0,0.0
DB00173,2,3,135.1267,135.054495185,1,360.0,0.0,0.0,0.0,0.0
DB00174,2,3,132.1179,132.053492132,1,234.0,0.0,0.0,0.0,0.0
DB00175,2,3,424.5277,424.246103506,1,171.0,0.0,0.0,0.0,0.0
DB00176,2,3,318.34,318.155512413,0,120.0,0.0,0.0,0.0,0.0
DB00177,2,3,435.5188,435.227039819,1,116.0,0.0,0.0,0.0,0.0
DB00178,2,3,416.5106,416.231122144,1,109.0,0.0,0.0,0.0,0.0
DB00179,2,3,302.3649,302.151809192,1,185.0,0.0,0.0,0.0,0.0
DB00180,2,3,434.4977,434.210466929,1,226.0,0.0,0.0,0.0,0.0
DB00181,2,3,213.661,213.05565634,1,207.0,0.0,0.0,0.0,0.0
DB00182,2,2,135.2062,135.104799421,1,98.0,0.0,0.0,0.0,0.0
DB00183,2,3,767.9,767.33124736,1,229.0,0.0,0.0,0.0,0.0
DB00184,2,2,162.2316,162.115698458,1,79.0,0.0,0.0,0.0,0.0
DB00185,2,3,199.313,199.103084861,1,201.0,0.0,0.0,0.0,0.0
DB00186,2,3,321.158,320.011932988,1,192.0,0.0,0.0,0.0,0.0
DB00187,2,3,295.374,295.178358293,1,0.0,0.0,0.0,0.0,0.0
DB00188,2,3,384.237,384.196885774,1,139.0,0.0,0.0,0.0,0.0
DB00189,2,2,144.6,144.0341926,1,0.0,0.0,0.0,0.0,0.0
DB00190,2,3,226.2292,226.095356946,1,203.0,0.0,0.0,0.0,0.0
DB00191,2,3,149.2328,149.120449485,1,205.0,0.0,0.0,0.0,0.0
DB00192,2,3,308.4174,308.1888634,1,94.0,0.0,0.0,0.0,0.0
DB00193,2,3,263.381,263.188529049,0,178.0,0.0,0.0,0.0,0.0
DB00194,2,3,267.2413,267.096753929,1,0.0,0.0,0.0,0.0,0.0
DB00195,2,3,307.4278,307.214743799,1,70.0,0.0,0.0,0.0,0.0
DB00196,2,3,306.2708,306.104065446,1,138.0,0.0,0.0,0.0,0.0
DB00197,2,3,441.54,441.160993669,1,184.0,0.0,0.0,0.0,0.0
DB00198,2,3,312.4045,312.204907394,1,0.0,0.0,0.0,0.0,0.0
DB00199,2,3,733.9268,733.461241235,1,133.0,0.0,0.0,0.0,0.0
DB00200,2,3,1346.3551,1345.567070949,1,0.0,0.0,0.0,0.0,0.0
DB00201,2,3,194.1906,194.080375584,1,235.0,0.0,0.0,0.0,0.0
DB00202,2,3,290.399,290.220557458,1,0.0,0.0,0.0,0.0,0.0
DB00203,2,3,474.576,474.204924168,1,189.0,0.0,0.0,0.0,0.0
DB00204,2,3,441.565,441.139212369,1,0.0,0.0,0.0,0.0,0.0
DB00205,2,3,248.711,248.082874143,1,233.0,0.0,0.0,0.0,0.0
DB00206,2,3,608.6787,608.273380888,1,264.0,0.0,0.0,0.0,0.0
DB00207,2,3,748.9845,748.508525778,1,126.0,0.0,0.0,0.0,0.0
DB00208,2,3,263.786,263.05354785,1,1.0,0.0,0.0,0.0,0.0
DB00209,2,3,392.518,392.22202025,1,0.0,0.0,0.0,0.0,0.0
DB00210,2,3,412.5201,412.203844762,1,300.0,0.0,0.0,0.0,0.0
DB00211,2,3,254.2823,254.126657074,1,200.0,0.0,0.0,0.0,0.0
DB00212,2,3,630.838,630.345106042,1,0.0,0.0,0.0,0.0,0.0
DB00213,2,3,383.37,383.075133083,1,149.0,0.0,0.0,0.0,0.0
DB00214,2,3,348.42,348.125611216,1,163.0,0.0,0.0,0.0,0.0
DB00215,2,3,324.3919,324.163791509,1,182.0,0.0,0.0,0.0,0.0
DB00216,2,3,382.519,382.171498776,1,0.0,0.0,0.0,0.0,0.0
DB00217,2,3,177.2462,177.126597495,1,196.0,0.0,0.0,0.0,0.0
DB00218,2,3,401.4314,401.175084476,1,238.0,0.0,0.0,0.0,0.0
DB00219,2,3,348.4996,348.253868959,1,191.0,0.0,0.0,0.0,0.0
DB00220,2,3,567.782,567.313077633,1,349.0,0.0,0.0,0.0,0.0
DB00221,2,3,239.3107,239.152143543,1,0.0,0.0,0.0,0.0,0.0
DB00222,2,3,490.62,490.224991385,1,207.0,0.0,0.0,0.0,0.0
DB00223,2,3,410.4515,410.190480416,1,0.0,0.0,0.0,0.0,0.0
DB00224,2,3,613.7895,613.362805017,1,167.0,0.0,0.0,0.0,0.0
DB00225,2,3,573.66,574.10225,1,0.0,0.0,0.0,0.0,0.0
DB00226,2,3,213.2768,213.147726867,1,213.0,0.0,0.0,0.0,0.0
DB00227,2,3,404.5396,404.256274262,1,174.0,0.0,0.0,0.0,0.0
DB00228,2,2,184.492,183.971433418,1,48.0,0.0,0.0,0.0,0.0
DB00229,2,3,525.628,525.103512339,1,0.0,0.0,0.0,0.0,0.0
DB00230,2,3,159.2261,159.125928793,1,176.0,0.0,0.0,0.0,0.0
DB00231,2,3,300.74,300.066555377,1,119.0,0.0,0.0,0.0,0.0
DB00232,2,3,360.237,358.956802649,1,225.0,0.0,0.0,0.0,0.0
DB00233,2,3,153.1354,153.042593095,1,150.0,0.0,0.0,0.0,0.0
DB00234,2,3,313.397,313.167793605,1,170.0,0.0,0.0,0.0,0.0
DB00235,2,3,211.2194,211.074561925,1,300.0,0.0,0.0,0.0,0.0
DB00236,2,3,356.054,353.95785306,1,300.0,0.0,0.0,0.0,0.0
DB00237,2,3,212.2456,212.116092388,1,166.0,0.0,0.0,0.0,0.0
DB00238,2,3,266.2979,266.11676109,1,196.0,0.0,0.0,0.0,0.0
DB00239,2,3,429.12,426.9812729,1,0.0,0.0,0.0,0.0,0.0
DB00240,2,3,408.916,408.170351745,1,0.0,0.0,0.0,0.0,0.0
DB00241,2,3,224.2563,224.116092388,1,138.0,0.0,0.0,0.0,0.0
DB00242,2,3,285.687,285.062866982,1,215.0,0.0,0.0,0.0,0.0
DB00243,2,3,427.5365,427.247106559,1,120.0,0.0,0.0,0.0,0.0
DB00244,2,3,153.1354,153.042593095,1,283.0,0.0,0.0,0.0,0.0
DB00245,2,3,307.4293,307.193614427,1,135.0,0.0,0.0,0.0,0.0
DB00246,2,3,412.936,412.112459711,1,276.0,0.0,0.0,0.0,0.0
DB00247,2,3,353.458,353.210327123,1,195.0,0.0,0.0,0.0,0.0
DB00248,2,3,451.6043,451.294725453,1,102.0,0.0,0.0,0.0,0.0
DB00249,2,3,354.0985,353.971264892,1,193.0,0.0,0.0,0.0,0.0
DB00250,2,3,248.301,248.061948328,1,175.0,0.0,0.0,0.0,0.0
DB00251,2,3,532.462,531.180395297,1,126.0,0.0,0.0,0.0,0.0
DB00252,2,3,252.268,252.089877638,1,295.0,0.0,0.0,0.0,0.0
DB00253,2,3,344.4877,344.23514489,1,156.0,0.0,0.0,0.0,0.0
DB00254,2,3,444.4346,444.153265754,1,201.0,0.0,0.0,0.0,0.0
DB00255,2,3,268.356,268.146329884,0,172.0,0.0,0.0,0.0,0.0
DB00256,2,3,602.6328,602.258793456,1,192.0,0.0,0.0,0.0,0.0
DB00257,2,3,344.837,344.108026261,1,148.0,0.0,0.0,0.0,0.0
DB00258,2,3,158.166,157.989199835,1,160.0,0.0,0.0,0.0,0.0
DB00259,2,3,172.205,172.0306482,1,165.0,0.0,0.0,0.0,0.0
DB00260,2,3,102.0919,102.042927446,1,155.0,0.0,0.0,0.0,0.0
DB00261,2,3,256.088,254.996617275,1,0.0,0.0,0.0,0.0,0.0
DB00262,2,3,214.05,213.007181961,1,31.0,0.0,0.0,0.0,0.0
DB00263,2,3,267.304,267.067761987,1,191.0,0.0,0.0,0.0,0.0
DB00264,2,3,267.3639,267.183443671,1,120.0,0.0,0.0,0.0,0.0
DB00265,2,2,203.2802,203.131014171,1,25.0,0.0,0.0,0.0,0.0
DB00266,2,3,336.295,336.063388116,1,290.0,0.0,0.0,0.0,0.0
DB00267,2,3,511.558,511.051476769,1,0.0,0.0,0.0,0.0,0.0
DB00268,2,3,260.3746,260.1888634,1,243.0,0.0,0.0,0.0,0.0
DB00269,2,3,380.864,380.117922245,1,113.0,0.0,0.0,0.0,0.0
DB00270,2,3,371.3871,371.148120797,1,168.0,0.0,0.0,0.0,0.0
DB00271,2,3,613.9136,613.769637046,1,250.0,0.0,0.0,0.0,0.0
DB00272,2,2,111.1451,111.079647303,1,25.0,0.0,0.0,0.0,0.0
DB00273,2,3,339.362,339.098787343,1,123.0,0.0,0.0,0.0,0.0
DB00274,2,3,471.534,471.045328759,1,0.0,0.0,0.0,0.0,0.0
DB00275,2,3,446.5016,446.206638728,1,177.0,0.0,0.0,0.0,0.0
DB00276,2,3,393.459,393.114712179,1,235.0,0.0,0.0,0.0,0.0
DB00277,2,3,180.164,180.06472552,1,273.0,0.0,0.0,0.0,0.0
DB00278,2,3,508.64,508.246789457,1,0.0,0.0,0.0,0.0,0.0
DB00279,2,3,650.9735,650.790038137,1,230.0,0.0,0.0,0.0,0.0
DB00280,2,3,339.4745,339.231062565,1,94.0,0.0,0.0,0.0,0.0
DB00281,2,3,234.3373,234.173213336,1,68.0,0.0,0.0,0.0,0.0
DB00282,2,3,235.0695,235.001074735,1,254.0,0.0,0.0,0.0,0.0
DB00283,2,3,343.89,343.170292166,1,178.0,0.0,0.0,0.0,0.0
DB00284,2,3,645.608,645.248013549,1,0.0,0.0,0.0,0.0,0.0
DB00285,2,3,277.4018,277.204179113,1,215.0,0.0,0.0,0.0,0.0
DB00286,2,3,0.0,0.0,0,173.0,0.0,0.0,0.0,0.0
DB00287,2,2,500.5477,500.238573467,1,0.0,0.0,0.0,0.0,0.0
DB00288,2,3,502.5717,502.236681679,1,0.0,0.0,0.0,0.0,0.0
DB00289,2,3,255.3547,255.162314299,1,161.0,0.0,0.0,0.0,0.0
DB00290,2,3,1415.552,1414.518979905,1,71.0,0.0,0.0,0.0,0.0
DB00291,2,3,304.212,303.079284271,1,65.0,0.0,0.0,0.0,0.0
DB00292,2,3,244.289,244.121177766,1,142.0,0.0,0.0,0.0,0.0
DB00293,2,3,458.488,458.126005146,1,180.0,0.0,0.0,0.0,0.0
DB00294,2,3,324.4565,324.20893014,1,196.0,0.0,0.0,0.0,0.0
DB00295,2,3,285.3377,285.136493479,1,255.0,0.0,0.0,0.0,0.0
DB00296,2,3,274.4011,274.204513464,1,0.0,0.0,0.0,0.0,0.0
DB00297,2,3,288.4277,288.220163528,1,107.0,0.0,0.0,0.0,0.0
DB00298,2,3,325.4512,325.226645889,1,0.0,0.0,0.0,0.0,0.0
DB00299,2,3,253.2578,253.117489371,1,275.0,0.0,0.0,0.0,0.0
DB00300,2,3,519.448,519.173029184,1,113.0,0.0,0.0,0.0,0.0
DB00301,2,3,453.872,453.056147271,1,0.0,0.0,0.0,0.0,0.0
DB00302,2,3,157.2102,157.110278729,1,300.0,0.0,0.0,0.0,0.0
DB00303,2,3,475.515,475.141320859,1,0.0,0.0,0.0,0.0,0.0
DB00304,2,3,310.473,310.229665582,1,109.0,0.0,0.0,0.0,0.0
DB00305,2,3,334.3272,334.127719706,1,360.0,0.0,0.0,0.0,0.0
DB00306,2,3,224.2563,224.116092388,1,109.0,0.0,0.0,0.0,0.0
DB00307,2,3,348.4779,348.20893014,1,0.0,0.0,0.0,0.0,0.0
DB00308,2,3,384.576,384.244663718,1,0.0,0.0,0.0,0.0,0.0
DB00309,2,3,753.941,753.410149131,0,230.0,0.0,0.0,0.0,0.0
DB00310,2,3,338.766,338.012805247,1,239.0,0.0,0.0,0.0,0.0
DB00311,2,3,258.317,258.013283576,1,188.0,0.0,0.0,0.0,0.0
DB00312,2,3,226.2722,226.131742452,1,129.0,0.0,0.0,0.0,0.0
DB00313,2,3,144.2114,144.115029756,1,0.0,0.0,0.0,0.0,0.0
DB00314,2,3,1321.4123,1320.698394286,1,0.0,0.0,0.0,0.0,0.0
DB00315,2,3,287.3568,287.163376931,1,136.0,0.0,0.0,0.0,0.0
DB00316,2,3,151.1626,151.063328537,1,170.0,0.0,0.0,0.0,0.0
DB00317,2,3,446.902,446.152096566,1,0.0,0.0,0.0,0.0,0.0
DB00318,2,3,299.3642,299.152143543,1,154.0,0.0,0.0,0.0,0.0
DB00319,2,3,517.555,517.163118933,1,0.0,0.0,0.0,0.0,0.0
DB00320,2,3,583.6774,583.279469319,1,0.0,0.0,0.0,0.0,0.0
DB00321,2,3,277.4033,277.183049741,1,196.0,0.0,0.0,0.0,0.0
DB00322,2,3,246.1924,246.065199677,1,150.0,0.0,0.0,0.0,0.0
DB00323,2,3,273.2408,273.063722467,1,0.0,0.0,0.0,0.0,0.0
DB00324,2,3,376.4617,376.204987621,1,292.0,0.0,0.0,0.0,0.0
DB00325,2,3,215.938,215.948300785,1,0.0,0.0,0.0,0.0,0.0
DB00326,2,3,490.425,490.084675939,1,0.0,0.0,0.0,0.0,0.0
DB00327,2,3,285.3377,285.136493479,1,305.0,0.0,0.0,0.0,0.0
DB00328,2,3,357.788,357.076785712,1,151.0,0.0,0.0,0.0,0.0
DB00330,2,3,204.3098,204.183778022,1,171.0,0.0,0.0,0.0,0.0
DB00331,2,3,129.1636,129.101445377,1,223.0,0.0,0.0,0.0,0.0
DB00332,2,3,332.463,332.22202025,1,230.0,0.0,0.0,0.0,0.0
DB00333,2,3,309.4452,309.209264491,1,235.0,0.0,0.0,0.0,0.0
DB00334,2,3,312.432,312.14086735,1,189.0,0.0,0.0,0.0,0.0
DB00335,2,3,266.3361,266.16304258,1,158.0,0.0,0.0,0.0,0.0
DB00336,2,3,198.1362,198.0389047,1,238.0,0.0,0.0,0.0,0.0
DB00337,2,3,810.46,809.4480897,1,0.0,0.0,0.0,0.0,0.0
DB00338,2,3,345.416,345.114712179,1,155.0,0.0,0.0,0.0,0.0
DB00339,2,3,123.1127,123.043261797,1,192.0,0.0,0.0,0.0,0.0
DB00340,2,2,309.468,309.155120431,1,25.0,0.0,0.0,0.0,0.0
DB00341,2,3,388.888,388.155370383,1,110.0,0.0,0.0,0.0,0.0
DB00342,2,3,471.6734,471.313729561,1,147.0,0.0,0.0,0.0,0.0
DB00343,2,3,414.518,414.16132802,1,187.0,0.0,0.0,0.0,0.0
DB00344,2,3,263.3767,263.167399677,1,169.0,0.0,0.0,0.0,0.0
DB00345,2,3,194.1873,194.069142196,1,199.0,0.0,0.0,0.0,0.0
DB00346,2,3,389.4488,389.206304377,1,240.0,0.0,0.0,0.0,0.0
DB00347,2,3,143.1406,143.058243159,1,46.0,0.0,0.0,0.0,0.0
DB00348,2,3,329.2281,329.05110705,1,0.0,0.0,0.0,0.0,0.0
DB00349,2,3,300.74,300.066555377,1,180.0,0.0,0.0,0.0,0.0
